GEOID,new_district
1400000US46101959600,1.0
1400000US46101959700,1.0
1400000US46102941000,1.0
1400000US46102941100,1.0
1400000US46102941200,1.0
1400000US46103010201,1.0
1400000US46103010202,1.0
1400000US46103010300,1.0
1400000US46103010400,1.0
1400000US46103010500,1.0
1400000US46103010600,1.0
1400000US46103010700,1.0
1400000US46103010800,1.0
1400000US46103010904,1.0
1400000US46103010905,1.0
1400000US46103010906,1.0
1400000US46103010907,1.0
1400000US46103010908,1.0
1400000US46103011001,1.0
1400000US46103011002,1.0
1400000US46103011004,1.0
1400000US46103011005,1.0
1400000US46103011100,1.0
1400000US46103011200,1.0
1400000US46103011300,1.0
1400000US46103011400,1.0
1400000US46103011601,1.0
1400000US46103011602,1.0
1400000US46103011700,1.0
1400000US46103011800,1.0
1400000US46105968300,1.0
1400000US46107000100,1.0
1400000US46109940400,1.0
1400000US46109940700,1.0
1400000US46109940800,1.0
1400000US46109950400,1.0
1400000US46111962100,1.0
1400000US46115000100,1.0
1400000US46115000200,1.0
1400000US46115000300,1.0
1400000US46117960100,1.0
1400000US46119979100,1.0
1400000US46121940100,1.0
1400000US46121940200,1.0
1400000US46123971600,1.0
1400000US46123971700,1.0
1400000US46125965100,1.0
1400000US46125965200,1.0
1400000US46127020100,1.0
1400000US46127020200,1.0
1400000US46127020301,1.0
1400000US46127020302,1.0
1400000US46129965100,1.0
1400000US46129965200,1.0
1400000US46135966100,1.0
1400000US46135966200,1.0
1400000US46135966301,1.0
1400000US46135966302,1.0
1400000US46135966400,1.0
1400000US46137941600,1.0
1400000US10001040100,1.0
1400000US10001040201,1.0
1400000US10001040203,1.0
1400000US10001040204,1.0
1400000US10001040205,1.0
1400000US10001040206,1.0
1400000US10001040501,1.0
1400000US10001040502,1.0
1400000US10001040700,1.0
1400000US10001040900,1.0
1400000US10001041000,1.0
1400000US10001041101,1.0
1400000US10001041200,1.0
1400000US10001041300,1.0
1400000US10001041400,1.0
1400000US10001041500,1.0
1400000US10001041600,1.0
1400000US10001041701,1.0
1400000US10001041702,1.0
1400000US10001041802,1.0
1400000US10001041803,1.0
1400000US10001041804,1.0
1400000US10001041900,1.0
1400000US10001042000,1.0
1400000US10001042100,1.0
1400000US10001042203,1.0
1400000US10001042204,1.0
1400000US10001042205,1.0
1400000US10001042206,1.0
1400000US10001042207,1.0
1400000US10001042208,1.0
1400000US10001042500,1.0
1400000US10001042801,1.0
1400000US10001042802,1.0
1400000US10001042900,1.0
1400000US10001043000,1.0
1400000US10001043100,1.0
1400000US10001043202,1.0
1400000US10001043300,1.0
1400000US10001043400,1.0
1400000US10001980000,1.0
1400000US10001990000,1.0
1400000US10003000200,1.0
1400000US10003000300,1.0
1400000US10003000400,1.0
1400000US10003000500,1.0
1400000US10003000601,1.0
1400000US10003000602,1.0
1400000US10003000900,1.0
1400000US10003001100,1.0
1400000US10003001200,1.0
1400000US10003001300,1.0
1400000US10003001400,1.0
1400000US10003001500,1.0
1400000US10003001600,1.0
1400000US10003001902,1.0
1400000US10003002100,1.0
1400000US10003002200,1.0
1400000US10003002300,1.0
1400000US10003002400,1.0
1400000US10003002500,1.0
1400000US10003002600,1.0
1400000US10003002700,1.0
1400000US10003002800,1.0
1400000US10003002900,1.0
1400000US10003003002,1.0
1400000US10003010104,1.0
1400000US10003010105,1.0
1400000US10003010106,1.0
1400000US10003010200,1.0
1400000US10003010300,1.0
1400000US10003010400,1.0
1400000US10003010502,1.0
1400000US10003010703,1.0
1400000US10003010704,1.0
1400000US10003010800,1.0
1400000US10003010900,1.0
1400000US10003011000,1.0
1400000US10003011100,1.0
1400000US10003011201,1.0
1400000US10003011202,1.0
1400000US10003011203,1.0
1400000US10003011204,1.0
1400000US10003011205,1.0
1400000US10003011206,1.0
1400000US10003011300,1.0
1400000US10003011400,1.0
1400000US10003011500,1.0
1400000US10003011600,1.0
1400000US10003011700,1.0
1400000US10003011800,1.0
1400000US10003011900,1.0
1400000US10003012000,1.0
1400000US10003012100,1.0
1400000US10003012200,1.0
1400000US10003012300,1.0
1400000US10003012400,1.0
1400000US10003012500,1.0
1400000US10003012600,1.0
1400000US10003012700,1.0
1400000US10003012900,1.0
1400000US10003013000,1.0
1400000US10003013100,1.0
1400000US10003013200,1.0
1400000US10003013300,1.0
1400000US10003013400,1.0
1400000US10003013501,1.0
1400000US10003013505,1.0
1400000US10003013506,1.0
1400000US10003013507,1.0
1400000US10003013508,1.0
1400000US10003013604,1.0
1400000US10003013607,1.0
1400000US10003013608,1.0
1400000US10003013610,1.0
1400000US10003013611,1.0
1400000US10003013612,1.0
1400000US10003013613,1.0
