GEOID,new_district
1400000US51041100107,7.0
1400000US51041100206,7.0
1400000US51041100208,7.0
1400000US51041100209,7.0
1400000US51041100210,7.0
1400000US51041100211,7.0
1400000US51041100212,7.0
1400000US51041100300,7.0
1400000US51041100403,7.0
1400000US51041100404,7.0
1400000US51041100405,7.0
1400000US51041100406,7.0
1400000US51041100407,7.0
1400000US51041100409,4.0
1400000US51041100410,4.0
1400000US51041100505,4.0
1400000US51041100506,4.0
1400000US51041100507,4.0
1400000US51041100508,4.0
1400000US51041100509,4.0
1400000US51041100510,4.0
1400000US51041100600,4.0
1400000US51041100701,4.0
1400000US51041100702,4.0
1400000US51041100704,4.0
1400000US51041100705,4.0
1400000US51041100804,7.0
1400000US51041100805,7.0
1400000US51041100806,7.0
1400000US51041100807,7.0
1400000US51041100812,7.0
1400000US51041100814,7.0
1400000US51041100815,7.0
1400000US51041100816,7.0
1400000US51041100817,4.0
1400000US51041100818,7.0
1400000US51041100819,7.0
1400000US51041100820,7.0
1400000US51041100821,4.0
1400000US51041100822,4.0
1400000US51041100823,4.0
1400000US51041100902,7.0
1400000US51041100907,7.0
1400000US51041100910,7.0
1400000US51041100912,4.0
1400000US51041100915,7.0
1400000US51041100919,7.0
1400000US51041100920,7.0
1400000US51041100921,7.0
1400000US51041100922,7.0
1400000US51041100923,7.0
1400000US51041100924,4.0
1400000US51041100926,7.0
1400000US51041100928,4.0
1400000US51041100929,7.0
1400000US51041100930,7.0
1400000US51041100931,7.0
1400000US51041100932,7.0
1400000US51041100933,7.0
1400000US51041100934,7.0
1400000US51041100935,7.0
1400000US51041100936,7.0
1400000US51041100937,4.0
1400000US51041100938,4.0
1400000US51041101003,4.0
1400000US51041101004,4.0
1400000US51041101007,4.0
1400000US51041101008,4.0
1400000US51041101009,4.0
1400000US51041101011,4.0
1400000US51041101012,4.0
1400000US51041101013,4.0
1400000US51041101014,4.0
1400000US51041101015,4.0
1400000US51043010101,5.0
1400000US51043010102,5.0
1400000US51043010200,5.0
1400000US51043010300,5.0
1400000US51045050100,9.0
1400000US51047930101,1.0
1400000US51047930103,1.0
1400000US51047930104,5.0
1400000US51047930202,1.0
1400000US51047930203,1.0
1400000US51047930204,1.0
1400000US51047930300,5.0
1400000US51047930400,5.0
1400000US51047930501,1.0
1400000US51047930502,1.0
1400000US51049930101,4.0
1400000US51049930102,4.0
1400000US51049930200,4.0
1400000US51051040100,9.0
1400000US51051040200,9.0
1400000US51051040300,9.0
1400000US51051040400,9.0
1400000US51053840101,4.0
1400000US51053840102,4.0
1400000US51053840200,4.0
1400000US51053840300,4.0
1400000US51053840400,4.0
