GEOID,new_district
1400000US36005021501,15.0
1400000US36005021502,15.0
1400000US36005021601,15.0
1400000US36005021602,15.0
1400000US36005021700,15.0
1400000US36005021800,15.0
1400000US36005021900,15.0
1400000US36005022000,13.0
1400000US36005022101,15.0
1400000US36005022102,15.0
1400000US36005022200,15.0
1400000US36005022300,15.0
1400000US36005022401,13.0
1400000US36005022403,13.0
1400000US36005022404,13.0
1400000US36005022500,15.0
1400000US36005022701,15.0
1400000US36005022702,15.0
1400000US36005022703,15.0
1400000US36005022800,13.0
1400000US36005022901,15.0
1400000US36005022902,15.0
1400000US36005023000,13.0
1400000US36005023100,15.0
1400000US36005023200,13.0
1400000US36005023301,15.0
1400000US36005023302,15.0
1400000US36005023501,15.0
1400000US36005023502,15.0
1400000US36005023600,13.0
1400000US36005023702,13.0
1400000US36005023703,13.0
1400000US36005023704,13.0
1400000US36005023800,13.0
1400000US36005023900,13.0
1400000US36005024000,13.0
1400000US36005024100,13.0
1400000US36005024300,15.0
1400000US36005024400,13.0
1400000US36005024501,15.0
1400000US36005024502,15.0
1400000US36005024600,13.0
1400000US36005024700,13.0
1400000US36005024800,13.0
1400000US36005024900,13.0
1400000US36005025000,13.0
1400000US36005025100,13.0
1400000US36005025200,13.0
1400000US36005025300,13.0
1400000US36005025400,13.0
1400000US36005025500,13.0
1400000US36005025600,13.0
1400000US36005025700,13.0
1400000US36005026100,13.0
1400000US36005026300,13.0
1400000US36005026400,13.0
1400000US36005026500,13.0
1400000US36005026601,13.0
1400000US36005026602,13.0
1400000US36005026701,13.0
1400000US36005026702,13.0
1400000US36005026900,13.0
1400000US36005027300,13.0
1400000US36005027401,13.0
1400000US36005027402,13.0
1400000US36005027600,13.0
1400000US36005027700,13.0
1400000US36005027900,13.0
1400000US36005028100,13.0
1400000US36005028300,13.0
1400000US36005028400,13.0
1400000US36005028500,13.0
1400000US36005028600,13.0
1400000US36005028700,13.0
1400000US36005028800,13.0
1400000US36005028900,13.0
1400000US36005029301,13.0
1400000US36005029302,13.0
1400000US36005029500,13.0
1400000US36005029600,13.0
1400000US36005029700,13.0
1400000US36005030000,13.0
1400000US36005030100,13.0
1400000US36005030201,13.0
1400000US36005030202,13.0
1400000US36005030701,13.0
1400000US36005030900,13.0
1400000US36005031000,13.0
1400000US36005031200,13.0
1400000US36005031400,13.0
1400000US36005031600,13.0
1400000US36005031800,13.0
1400000US36005031900,16.0
1400000US36005032300,13.0
1400000US36005032400,13.0
1400000US36005032600,13.0
1400000US36005032800,13.0
1400000US36005033000,13.0
1400000US36005033201,13.0
1400000US36005033202,13.0
1400000US36005033400,13.0
1400000US36005033500,13.0
1400000US36005033601,13.0
1400000US36005033602,13.0
1400000US36005033700,16.0
1400000US36005033801,13.0
1400000US36005033802,13.0
1400000US36005034000,13.0
1400000US36005034200,13.0
1400000US36005034300,16.0
1400000US36005034400,13.0
1400000US36005034500,16.0
1400000US36005034800,13.0
1400000US36005035000,13.0
1400000US36005035100,13.0
1400000US36005035600,13.0
1400000US36005035800,13.0
1400000US36005035900,15.0
1400000US36005036000,13.0
1400000US36005036100,13.0
1400000US36005036300,15.0
1400000US36005036400,13.0
1400000US36005036501,15.0
1400000US36005036502,15.0
1400000US36005036700,15.0
1400000US36005036800,13.0
1400000US36005036901,15.0
1400000US36005036902,15.0
1400000US36005037000,13.0
1400000US36005037100,15.0
1400000US36005037200,13.0
1400000US36005037300,15.0
1400000US36005037400,13.0
1400000US36005037504,15.0
1400000US36005037600,13.0
1400000US36005037800,13.0
1400000US36005037900,15.0
1400000US36005038000,13.0
1400000US36005038100,15.0
1400000US36005038200,13.0
1400000US36005038301,13.0
1400000US36005038303,13.0
1400000US36005038304,13.0
1400000US36005038500,13.0
1400000US36005038600,13.0
1400000US36005038700,13.0
1400000US36005038800,13.0
1400000US36005038900,13.0
1400000US36005039000,13.0
1400000US36005039100,13.0
